Date,VIX,SP500,TNX,GOLD,OIL
2019-05-08,19.399999618530273,2879.419921875,2.4820001125335693,1279.4000244140625,62.119998931884766
2019-05-09,19.100000381469727,2870.719970703125,2.4570000171661377,1283.5,61.70000076293945
2019-05-10,16.040000915527344,2881.39990234375,2.4549999237060547,1285.699951171875,61.65999984741211
2019-05-13,20.549999237060547,2811.8701171875,2.4049999713897705,1300.0999755859375,61.040000915527344
2019-05-14,18.059999465942383,2834.409912109375,2.4189999103546143,1294.699951171875,61.779998779296875
2019-05-15,16.440000534057617,2850.9599609375,2.378999948501587,1296.300048828125,62.02000045776367
2019-05-16,15.289999961853027,2876.320068359375,2.4049999713897705,1285.0,62.869998931884766
2019-05-17,15.960000038146973,2859.530029296875,2.3929998874664307,1274.5,62.7599983215332
2019-05-20,16.309999465942383,2840.22998046875,2.4159998893737793,1276.0999755859375,63.099998474121094
2019-05-21,14.949999809265137,2864.360107421875,2.4260001182556152,1272.0,62.9900016784668
2019-05-22,14.75,2856.27001953125,2.3929998874664307,1273.5999755859375,61.41999816894531
2019-05-23,16.920000076293945,2822.239990234375,2.2960000038146973,1284.800048828125,57.90999984741211
2019-05-24,15.850000381469727,2826.06005859375,2.3239998817443848,1283.0,58.630001068115234
2019-05-28,17.5,2802.389892578125,2.2679998874664307,1276.5,59.13999938964844
2019-05-29,17.899999618530273,2783.02001953125,2.2360000610351562,1280.5999755859375,58.810001373291016
2019-05-30,17.299999237060547,2788.860107421875,2.2269999980926514,1287.0999755859375,56.59000015258789
2019-05-31,18.709999084472656,2752.06005859375,2.1419999599456787,1305.800048828125,53.5
2019-06-03,18.860000610351562,2744.449951171875,2.0810000896453857,1322.699951171875,53.25
2019-06-04,16.969999313354492,2803.27001953125,2.11899995803833,1323.4000244140625,53.47999954223633
2019-06-05,16.09000015258789,2826.14990234375,2.122999906539917,1328.300048828125,51.68000030517578
2019-06-06,15.930000305175781,2843.489990234375,2.124000072479248,1337.5999755859375,52.59000015258789
2019-06-07,16.299999237060547,2873.340087890625,2.0840001106262207,1341.199951171875,53.9900016784668
2019-06-10,15.9399995803833,2886.72998046875,2.1429998874664307,1324.699951171875,53.2599983215332
2019-06-11,15.989999771118164,2885.719970703125,2.140000104904175,1326.4000244140625,53.27000045776367
2019-06-12,15.90999984741211,2879.840087890625,2.127000093460083,1331.9000244140625,51.13999938964844
2019-06-13,15.819999694824219,2891.639892578125,2.0910000801086426,1339.199951171875,52.279998779296875
2019-06-14,15.279999732971191,2886.97998046875,2.0929999351501465,1340.0999755859375,52.5099983215332
2019-06-17,15.350000381469727,2889.669921875,2.0859999656677246,1338.699951171875,51.93000030517578
2019-06-18,15.149999618530273,2917.75,2.059999942779541,1346.5999755859375,53.900001525878906
2019-06-19,14.329999923706055,2926.4599609375,2.0290000438690186,1344.5999755859375,53.7599983215332
2019-06-20,14.75,2954.179931640625,2.000999927520752,1392.9000244140625,56.650001525878906
2019-06-21,15.399999618530273,2950.4599609375,2.068000078201294,1396.199951171875,57.43000030517578
2019-06-24,15.260000228881836,2945.35009765625,2.0209999084472656,1414.300048828125,57.900001525878906
2019-06-25,16.280000686645508,2917.3798828125,1.99399995803833,1414.9000244140625,57.83000183105469
2019-06-26,16.209999084472656,2913.780029296875,2.0490000247955322,1411.5999755859375,59.380001068115234
2019-06-27,15.819999694824219,2924.919921875,2.005000114440918,1408.4000244140625,59.43000030517578
2019-06-28,15.079999923706055,2941.760009765625,2.0,1409.699951171875,58.470001220703125
2019-07-01,14.0600004196167,2964.330078125,2.0339999198913574,1385.5999755859375,59.09000015258789
2019-07-02,12.930000305175781,2973.010009765625,1.9759999513626099,1404.5999755859375,56.25
2019-07-03,12.569999694824219,2995.820068359375,1.9529999494552612,1417.699951171875,57.34000015258789
2019-07-05,13.279999732971191,2990.409912109375,2.0480000972747803,1396.699951171875,57.5099983215332
2019-07-08,13.960000038146973,2975.949951171875,2.0339999198913574,1397.0,57.65999984741211
2019-07-09,14.09000015258789,2979.6298828125,2.053999900817871,1397.5,57.83000183105469
2019-07-10,13.029999732971191,2993.070068359375,2.061000108718872,1410.0999755859375,60.43000030517578
2019-07-11,12.930000305175781,2999.909912109375,2.119999885559082,1404.300048828125,60.20000076293945
2019-07-12,12.390000343322754,3013.77001953125,2.1059999465942383,1409.9000244140625,60.209999084472656
2019-07-15,12.680000305175781,3014.300048828125,2.0920000076293945,1411.4000244140625,59.58000183105469
2019-07-16,12.859999656677246,3004.0400390625,2.121999979019165,1409.199951171875,57.619998931884766
2019-07-17,13.970000267028809,2984.419921875,2.061000108718872,1421.300048828125,56.779998779296875
2019-07-18,13.529999732971191,2995.110107421875,2.0380001068115234,1426.0999755859375,55.29999923706055
2019-07-19,14.449999809265137,2976.610107421875,2.0480000972747803,1425.0999755859375,55.630001068115234
2019-07-22,13.529999732971191,2985.030029296875,2.0429999828338623,1425.300048828125,56.220001220703125
2019-07-23,12.609999656677246,3005.469970703125,2.0739998817443848,1420.0999755859375,56.77000045776367
2019-07-24,12.069999694824219,3019.56005859375,2.049999952316284,1422.800048828125,55.880001068115234
2019-07-25,12.739999771118164,3003.669921875,2.0739998817443848,1413.9000244140625,56.02000045776367
2019-07-26,12.15999984741211,3025.860107421875,2.0810000896453857,1418.5,56.20000076293945
2019-07-29,12.829999923706055,3020.969970703125,2.055000066757202,1419.5999755859375,56.869998931884766
2019-07-30,13.9399995803833,3013.179931640625,2.061000108718872,1429.699951171875,58.04999923706055
2019-07-31,16.1200008392334,2980.3798828125,2.0209999084472656,1426.0999755859375,58.58000183105469
2019-08-01,17.8700008392334,2953.56005859375,1.8940000534057617,1420.9000244140625,53.95000076293945
2019-08-02,17.610000610351562,2932.050048828125,1.8550000190734863,1445.5999755859375,55.65999984741211
2019-08-05,24.59000015258789,2844.739990234375,1.7350000143051147,1464.5999755859375,54.689998626708984
2019-08-06,20.170000076293945,2881.77001953125,1.7389999628067017,1472.4000244140625,53.630001068115234
2019-08-07,19.489999771118164,2883.97998046875,1.684000015258789,1507.300048828125,51.09000015258789
2019-08-08,16.90999984741211,2938.090087890625,1.715999960899353,1497.699951171875,52.540000915527344
2019-08-09,17.969999313354492,2918.64990234375,1.7339999675750732,1496.5999755859375,54.5
2019-08-12,21.09000015258789,2882.699951171875,1.6390000581741333,1505.300048828125,54.93000030517578
2019-08-13,17.520000457763672,2926.320068359375,1.6799999475479126,1502.199951171875,57.099998474121094
2019-08-14,22.100000381469727,2840.60009765625,1.5809999704360962,1515.9000244140625,55.22999954223633
2019-08-15,21.18000030517578,2847.60009765625,1.5290000438690186,1519.5999755859375,54.470001220703125
2019-08-16,18.469999313354492,2888.679931640625,1.5390000343322754,1512.5,54.869998931884766
2019-08-19,16.8799991607666,2923.64990234375,1.5980000495910645,1500.4000244140625,56.209999084472656
2019-08-20,17.5,2900.510009765625,1.5609999895095825,1504.5999755859375,56.34000015258789
2019-08-21,15.800000190734863,2924.429931640625,1.5770000219345093,1504.5999755859375,55.68000030517578
2019-08-22,16.68000030517578,2922.949951171875,1.6100000143051147,1497.300048828125,55.349998474121094
2019-08-23,19.8700008392334,2847.110107421875,1.527999997138977,1526.5999755859375,54.16999816894531
2019-08-26,19.31999969482422,2878.3798828125,1.5449999570846558,1526.300048828125,53.63999938964844
2019-08-27,20.309999465942383,2869.159912109375,1.4900000095367432,1541.0,54.93000030517578
2019-08-28,19.350000381469727,2887.93994140625,1.465999960899353,1537.800048828125,55.779998779296875
2019-08-29,17.8799991607666,2924.580078125,1.5160000324249268,1526.5,56.709999084472656
2019-08-30,18.979999542236328,2926.4599609375,1.50600004196167,1519.0999755859375,55.099998474121094
2019-09-03,19.65999984741211,2906.27001953125,1.465999960899353,1545.9000244140625,53.939998626708984
2019-09-04,17.329999923706055,2937.780029296875,1.4589999914169312,1550.300048828125,56.2599983215332
2019-09-05,16.270000457763672,2976.0,1.565000057220459,1515.4000244140625,56.29999923706055
2019-09-06,15.0,2978.7099609375,1.5499999523162842,1506.199951171875,56.52000045776367
2019-09-09,15.270000457763672,2978.429931640625,1.621999979019165,1502.199951171875,57.849998474121094
2019-09-10,15.199999809265137,2979.389892578125,1.7020000219345093,1490.300048828125,57.400001525878906
2019-09-11,14.609999656677246,3000.929931640625,1.7330000400543213,1494.4000244140625,55.75
2019-09-12,14.220000267028809,3009.570068359375,1.7910000085830688,1498.699951171875,55.09000015258789
2019-09-13,13.739999771118164,3007.389892578125,1.902999997138977,1490.9000244140625,54.849998474121094
2019-09-16,14.670000076293945,2997.9599609375,1.840999960899353,1503.0999755859375,62.900001525878906
2019-09-17,14.4399995803833,3005.699951171875,1.812000036239624,1505.0999755859375,59.34000015258789
2019-09-18,13.949999809265137,3006.72998046875,1.7860000133514404,1507.5,58.11000061035156
2019-09-19,14.050000190734863,3006.7900390625,1.7740000486373901,1498.4000244140625,58.130001068115234
2019-09-20,15.319999694824219,2992.070068359375,1.7549999952316284,1507.300048828125,58.09000015258789
2019-09-23,14.90999984741211,2991.780029296875,1.7079999446868896,1523.699951171875,58.63999938964844
2019-09-24,17.049999237060547,2966.60009765625,1.6349999904632568,1532.0999755859375,57.290000915527344
2019-09-25,15.960000038146973,2984.8701171875,1.7319999933242798,1504.5999755859375,56.4900016784668
2019-09-26,16.06999969482422,2977.6201171875,1.684999942779541,1507.5,56.40999984741211
2019-09-27,17.219999313354492,2961.7900390625,1.6749999523162842,1499.0999755859375,55.90999984741211
2019-09-30,16.239999771118164,2976.739990234375,1.6749999523162842,1465.699951171875,54.06999969482422
2019-10-01,18.559999465942383,2940.25,1.6440000534057617,1482.0,53.619998931884766
2019-10-02,20.559999465942383,2887.610107421875,1.5959999561309814,1501.0,52.63999938964844
2019-10-03,19.1200008392334,2910.6298828125,1.5360000133514404,1507.0999755859375,52.45000076293945
2019-10-04,17.040000915527344,2952.010009765625,1.5149999856948853,1506.199951171875,52.810001373291016
2019-10-07,17.860000610351562,2938.7900390625,1.5529999732971191,1497.699951171875,52.75
2019-10-08,20.280000686645508,2893.06005859375,1.5369999408721924,1497.199951171875,52.630001068115234
2019-10-09,18.639999389648438,2919.39990234375,1.5889999866485596,1506.0999755859375,52.59000015258789
2019-10-10,17.56999969482422,2938.1298828125,1.6579999923706055,1494.800048828125,53.54999923706055
2019-10-11,15.579999923706055,2970.27001953125,1.7519999742507935,1482.699951171875,54.70000076293945
2019-10-14,14.569999694824219,2966.14990234375,1.7330000400543213,1491.699951171875,53.59000015258789
2019-10-15,13.539999961853027,2995.679931640625,1.7710000276565552,1477.5999755859375,52.810001373291016
2019-10-16,13.680000305175781,2989.68994140625,1.7480000257492065,1488.0,53.36000061035156
2019-10-17,13.789999961853027,2997.949951171875,1.7569999694824219,1492.300048828125,53.93000030517578
2019-10-18,14.25,2986.199951171875,1.746999979019165,1488.199951171875,53.779998779296875
2019-10-21,14.0,3006.719970703125,1.7920000553131104,1482.4000244140625,53.310001373291016
2019-10-22,14.460000038146973,2995.989990234375,1.7680000066757202,1481.699951171875,54.15999984741211
2019-10-23,14.010000228881836,3004.52001953125,1.7589999437332153,1489.9000244140625,55.970001220703125
2019-10-24,13.710000038146973,3010.2900390625,1.7660000324249268,1498.9000244140625,56.22999954223633
2019-10-25,12.649999618530273,3022.550048828125,1.8009999990463257,1499.5,56.65999984741211
2019-10-28,13.109999656677246,3039.419921875,1.8530000448226929,1490.0,55.810001373291016
2019-10-29,13.199999809265137,3036.889892578125,1.8350000381469727,1487.0,55.540000915527344
2019-10-30,12.329999923706055,3046.77001953125,1.7979999780654907,1493.199951171875,55.060001373291016
2019-10-31,13.220000267028809,3037.56005859375,1.690999984741211,1511.4000244140625,54.18000030517578
2019-11-01,12.300000190734863,3066.909912109375,1.7280000448226929,1508.0,56.20000076293945
2019-11-04,12.829999923706055,3078.27001953125,1.7860000133514404,1508.0,56.540000915527344
2019-11-05,13.100000381469727,3074.6201171875,1.8660000562667847,1480.800048828125,57.22999954223633
2019-11-06,12.619999885559082,3076.780029296875,1.8140000104904175,1490.199951171875,56.349998474121094
2019-11-07,12.729999542236328,3085.179931640625,1.9259999990463257,1464.199951171875,57.150001525878906
2019-11-08,12.069999694824219,3093.080078125,1.9329999685287476,1461.300048828125,57.2400016784668
2019-11-11,12.6899995803833,3087.010009765625,1.9429999589920044,1455.5,56.86000061035156
2019-11-12,12.680000305175781,3091.840087890625,1.909000039100647,1452.0999755859375,56.79999923706055
2019-11-13,13.0,3094.0400390625,1.8700000047683716,1461.699951171875,57.119998931884766
2019-11-14,13.050000190734863,3096.6298828125,1.815000057220459,1471.800048828125,56.77000045776367
2019-11-15,12.050000190734863,3120.4599609375,1.8339999914169312,1467.300048828125,57.720001220703125
2019-11-18,12.460000038146973,3122.030029296875,1.8079999685287476,1470.9000244140625,57.04999923706055
2019-11-19,12.859999656677246,3120.179931640625,1.7860000133514404,1473.300048828125,55.209999084472656
2019-11-20,12.779999732971191,3108.4599609375,1.7380000352859497,1473.300048828125,57.11000061035156
2019-11-21,13.130000114440918,3103.5400390625,1.7719999551773071,1463.0999755859375,58.58000183105469
2019-11-22,12.34000015258789,3110.2900390625,1.7740000486373901,1463.0999755859375,57.77000045776367
2019-11-25,11.869999885559082,3133.639892578125,1.7640000581741333,1456.5999755859375,58.0099983215332
2019-11-26,11.539999961853027,3140.52001953125,1.7400000095367432,1459.800048828125,58.40999984741211
2019-11-27,11.75,3153.6298828125,1.7669999599456787,1453.4000244140625,58.11000061035156
2019-11-29,12.619999885559082,3140.97998046875,1.7760000228881836,1465.5999755859375,55.16999816894531
2019-12-02,14.90999984741211,3113.8701171875,1.8359999656677246,1462.300048828125,55.959999084472656
2019-12-03,15.960000038146973,3093.199951171875,1.7089999914169312,1478.199951171875,56.099998474121094
2019-12-04,14.800000190734863,3112.760009765625,1.781000018119812,1474.0,58.43000030517578
2019-12-05,14.520000457763672,3117.429931640625,1.7970000505447388,1476.9000244140625,58.43000030517578
2019-12-06,13.619999885559082,3145.909912109375,1.8420000076293945,1459.0999755859375,59.20000076293945
2019-12-09,15.859999656677246,3135.9599609375,1.8289999961853027,1459.300048828125,59.02000045776367
2019-12-10,15.680000305175781,3132.52001953125,1.8329999446868896,1462.5999755859375,59.2400016784668
2019-12-11,14.989999771118164,3141.6298828125,1.7899999618530273,1469.4000244140625,58.7599983215332
2019-12-12,13.9399995803833,3168.570068359375,1.8969999551773071,1466.699951171875,59.18000030517578
2019-12-13,12.630000114440918,3168.800048828125,1.819000005722046,1475.5999755859375,60.06999969482422
2019-12-16,12.140000343322754,3191.449951171875,1.8919999599456787,1475.0,60.209999084472656
2019-12-17,12.289999961853027,3192.52001953125,1.8890000581741333,1474.5999755859375,60.939998626708984
2019-12-18,12.579999923706055,3191.139892578125,1.9240000247955322,1472.5999755859375,60.93000030517578
2019-12-19,12.5,3205.3701171875,1.9079999923706055,1478.199951171875,61.220001220703125
2019-12-20,12.510000228881836,3221.219970703125,1.9170000553131104,1474.699951171875,60.439998626708984
2019-12-23,12.609999656677246,3224.010009765625,1.934999942779541,1482.5,60.52000045776367
2019-12-24,12.670000076293945,3223.3798828125,1.909999966621399,1499.0999755859375,61.11000061035156
2019-12-26,12.649999618530273,3239.909912109375,1.9049999713897705,1509.300048828125,61.68000030517578
2019-12-27,13.430000305175781,3240.02001953125,1.8739999532699585,1513.800048828125,61.720001220703125
2019-12-30,14.819999694824219,3221.2900390625,1.8949999809265137,1514.5,61.68000030517578
2019-12-31,13.779999732971191,3230.780029296875,1.9190000295639038,1519.5,61.060001373291016
2020-01-02,12.470000267028809,3257.85009765625,1.8819999694824219,1524.5,61.18000030517578
2020-01-03,14.020000457763672,3234.85009765625,1.7879999876022339,1549.199951171875,63.04999923706055
2020-01-06,13.850000381469727,3246.280029296875,1.8109999895095825,1566.199951171875,63.27000045776367
2020-01-07,13.789999961853027,3237.179931640625,1.8270000219345093,1571.800048828125,62.70000076293945
2020-01-08,13.449999809265137,3253.050048828125,1.8739999532699585,1557.4000244140625,59.61000061035156
2020-01-09,12.539999961853027,3274.699951171875,1.8580000400543213,1551.699951171875,59.560001373291016
2020-01-10,12.5600004196167,3265.35009765625,1.8250000476837158,1557.5,59.040000915527344
2020-01-13,12.319999694824219,3288.1298828125,1.8480000495910645,1548.4000244140625,58.08000183105469
2020-01-14,12.390000343322754,3283.14990234375,1.8179999589920044,1542.4000244140625,58.22999954223633
2020-01-15,12.420000076293945,3289.2900390625,1.7879999876022339,1552.0999755859375,57.810001373291016
2020-01-16,12.319999694824219,3316.81005859375,1.809000015258789,1549.0,58.52000045776367
2020-01-17,12.100000381469727,3329.6201171875,1.8359999656677246,1558.800048828125,58.540000915527344
2020-01-21,12.850000381469727,3320.7900390625,1.7690000534057617,1556.4000244140625,58.34000015258789
2020-01-22,12.90999984741211,3321.75,1.7690000534057617,1555.300048828125,56.7400016784668
2020-01-23,12.979999542236328,3325.5400390625,1.7400000095367432,1564.5999755859375,55.59000015258789
2020-01-24,14.5600004196167,3295.469970703125,1.680999994277954,1571.0999755859375,54.189998626708984
2020-01-27,18.229999542236328,3243.6298828125,1.6050000190734863,1576.800048828125,53.13999938964844
2020-01-28,16.280000686645508,3276.239990234375,1.6410000324249268,1569.199951171875,53.47999954223633
2020-01-29,16.389999389648438,3273.39990234375,1.593999981880188,1569.800048828125,53.33000183105469
2020-01-30,15.489999771118164,3283.659912109375,1.5579999685287476,1583.5,52.13999938964844
2020-01-31,18.84000015258789,3225.52001953125,1.5199999809265137,1582.9000244140625,51.560001373291016
2020-02-03,17.969999313354492,3248.919921875,1.5199999809265137,1577.199951171875,50.11000061035156
2020-02-04,16.049999237060547,3297.590087890625,1.6030000448226929,1550.4000244140625,49.61000061035156
2020-02-05,15.149999618530273,3334.68994140625,1.6490000486373901,1557.800048828125,50.75
2020-02-06,14.960000038146973,3345.780029296875,1.6440000534057617,1565.0999755859375,50.95000076293945
2020-02-07,15.470000267028809,3327.7099609375,1.5779999494552612,1568.5999755859375,50.31999969482422
2020-02-10,15.039999961853027,3352.090087890625,1.5470000505447388,1574.699951171875,49.56999969482422
2020-02-11,15.180000305175781,3357.75,1.590000033378601,1565.5999755859375,49.939998626708984
2020-02-12,13.739999771118164,3379.449951171875,1.6299999952316284,1567.4000244140625,51.16999816894531
2020-02-13,14.149999618530273,3373.93994140625,1.6169999837875366,1575.0999755859375,51.41999816894531
2020-02-14,13.680000305175781,3380.159912109375,1.5880000591278076,1582.699951171875,52.04999923706055
2020-02-18,14.829999923706055,3370.2900390625,1.555999994277954,1600.0,52.04999923706055
2020-02-19,14.380000114440918,3386.14990234375,1.5700000524520874,1607.5,53.290000915527344
2020-02-20,15.5600004196167,3373.22998046875,1.524999976158142,1616.5999755859375,53.779998779296875
2020-02-21,17.079999923706055,3337.75,1.4709999561309814,1644.5999755859375,53.380001068115234
2020-02-24,25.030000686645508,3225.889892578125,1.3769999742507935,1672.4000244140625,51.43000030517578
2020-02-25,27.850000381469727,3128.2099609375,1.3300000429153442,1646.9000244140625,49.900001525878906
2020-02-26,27.559999465942383,3116.389892578125,1.309999942779541,1640.0,48.72999954223633
2020-02-27,39.15999984741211,2978.760009765625,1.2990000247955322,1640.0,47.09000015258789
2020-02-28,40.11000061035156,2954.219970703125,1.1269999742507935,1564.0999755859375,44.7599983215332
2020-03-02,33.41999816894531,3090.22998046875,1.0880000591278076,1592.300048828125,46.75
2020-03-03,36.81999969482422,3003.3701171875,1.0099999904632568,1642.0999755859375,47.18000030517578
2020-03-04,31.989999771118164,3130.1201171875,0.9919999837875366,1641.0999755859375,46.779998779296875
2020-03-05,39.619998931884766,3023.93994140625,0.9259999990463257,1666.4000244140625,45.900001525878906
